Supplier,AASFile,ComponentName,AASId,AssetId,TechnicalPropertyIdShort,TechnicalPropertySemanticId,Value,ValueType,Unit,UnitId,QuantityKind
supplierA_raw,A_HydraulicMotor4.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/4/ce88cb2dd4e80839,http://generated.local/asset/A/HydraulicMotor/4/3d4cbf374eb93eff,MaxOperatingPressure,0173-1#02-AAZ943#003,252.072,xs:float,,,
supplierA_raw,A_HydraulicMotor4.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/4/ce88cb2dd4e80839,http://generated.local/asset/A/HydraulicMotor/4/3d4cbf374eb93eff,RatedPressure,0173-1#02-ABL809#001,184.5,xs:float,,,
supplierA_raw,A_HydraulicMotor4.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/4/ce88cb2dd4e80839,http://generated.local/asset/A/HydraulicMotor/4/3d4cbf374eb93eff,NominalPressureDifference,0173-1#02-ABC539#003,37.817,xs:float,,,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,NominalFlowRate,0173-1#02-ABC551#003,313.301,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,HydraulicPower,0173-1#02-AAZ827#003,128.1,xs:float,kw,0173-1#05-AAA756#003,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,NominalSpeedOfTheDrive,0173-1#02-AAC881#008,2122.94,xs:float,1/min,0173-1#05-AAA650#003,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,SpecifiedMaximumHydraulicPower,0173-1#02-ABC686#003,187.888,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,SpecifiedMaximumMechanicalPower,0173-1#02-ABC709#003,208.222,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,MaxOperatingPressure,0173-1#02-AAZ943#003,329.081,xs:float,,,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,RatedPressure,0173-1#02-ABL809#001,259.6,xs:float,,,
supplierA_raw,A_HydraulicMotor5.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/5/2a45c2ab8cbfedb0,http://generated.local/asset/A/HydraulicMotor/5/8715a10343dac043,NominalPressureDifference,0173-1#02-ABC539#003,53.9386,xs:float,,,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,NominalFlowRate,0173-1#02-ABC551#003,361.518,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,HydraulicPower,0173-1#02-AAZ827#003,132.1,xs:float,kw,0173-1#05-AAA756#003,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,NominalSpeedOfTheDrive,0173-1#02-AAC881#008,2280.71,xs:float,1/min,0173-1#05-AAA650#003,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,SpecifiedMaximumHydraulicPower,0173-1#02-ABC686#003,229.365,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,SpecifiedMaximumMechanicalPower,0173-1#02-ABC709#003,266.148,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,MaxOperatingPressure,0173-1#02-AAZ943#003,331.108,xs:float,,,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,RatedPressure,0173-1#02-ABL809#001,259.6,xs:float,,,
supplierA_raw,A_HydraulicMotor6.aasx,HydraulicMotor,http://generated.local/aas/A/HydraulicMotor/6/5f987c71a65e688e,http://generated.local/asset/A/HydraulicMotor/6/e64d1bcb702753a1,NominalPressureDifference,0173-1#02-ABC539#003,16.9817,xs:float,,,
supplierA_raw,A_Tank1.aasx,Tank,urn:uuid:e60d7e07-c170-4666-8c7f-54c6f3bbf811,urn:uuid:420d8c3e-2a9a-48ca-93a2-f4924e0ea973,NominalVolume,0173-1#02-AAR733#005,60,xs:float,L,0173-1#05-AAA179#003,
supplierA_raw,A_Tank1.aasx,Tank,urn:uuid:e60d7e07-c170-4666-8c7f-54c6f3bbf811,urn:uuid:420d8c3e-2a9a-48ca-93a2-f4924e0ea973,MaxOperatingPressure,0173-1#02-ABC510#003,2,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_Tank1.aasx,Tank,urn:uuid:e60d7e07-c170-4666-8c7f-54c6f3bbf811,urn:uuid:420d8c3e-2a9a-48ca-93a2-f4924e0ea973,Length,0173-1#02-AAA128#009,,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank1.aasx,Tank,urn:uuid:e60d7e07-c170-4666-8c7f-54c6f3bbf811,urn:uuid:420d8c3e-2a9a-48ca-93a2-f4924e0ea973,Width,0173-1#02-AAE604#007,,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank1.aasx,Tank,urn:uuid:e60d7e07-c170-4666-8c7f-54c6f3bbf811,urn:uuid:420d8c3e-2a9a-48ca-93a2-f4924e0ea973,High,0173-1#02-AAC850#008,,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank1.aasx,Tank,urn:uuid:e60d7e07-c170-4666-8c7f-54c6f3bbf811,urn:uuid:420d8c3e-2a9a-48ca-93a2-f4924e0ea973,NetWeight,0173-1#02-AAS707#004,,xs:float,kg,0173-1#05-AAA731#003,
supplierA_raw,A_Tank2.aasx,Tank,http://generated.local/aas/A/Tank/2/0f1259e0a18ff6b6,http://generated.local/asset/A/Tank/2/114125c63a9bedd4,NominalVolume,0173-1#02-AAR733#005,130.302,xs:float,L,0173-1#05-AAA179#003,
supplierA_raw,A_Tank2.aasx,Tank,http://generated.local/aas/A/Tank/2/0f1259e0a18ff6b6,http://generated.local/asset/A/Tank/2/114125c63a9bedd4,MaxOperatingPressure,0173-1#02-ABC510#003,216.966,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_Tank2.aasx,Tank,http://generated.local/aas/A/Tank/2/0f1259e0a18ff6b6,http://generated.local/asset/A/Tank/2/114125c63a9bedd4,Length,0173-1#02-AAA128#009,582.815,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank2.aasx,Tank,http://generated.local/aas/A/Tank/2/0f1259e0a18ff6b6,http://generated.local/asset/A/Tank/2/114125c63a9bedd4,Width,0173-1#02-AAE604#007,463.476,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank2.aasx,Tank,http://generated.local/aas/A/Tank/2/0f1259e0a18ff6b6,http://generated.local/asset/A/Tank/2/114125c63a9bedd4,High,0173-1#02-AAC850#008,660.118,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank2.aasx,Tank,http://generated.local/aas/A/Tank/2/0f1259e0a18ff6b6,http://generated.local/asset/A/Tank/2/114125c63a9bedd4,NetWeight,0173-1#02-AAS707#004,186.133,xs:float,kg,0173-1#05-AAA731#003,
supplierA_raw,A_Tank3.aasx,Tank,http://generated.local/aas/A/Tank/3/b92da22b21df306f,http://generated.local/asset/A/Tank/3/e1e3db63ef7ddc76,NominalVolume,0173-1#02-AAR733#005,192.607,xs:float,L,0173-1#05-AAA179#003,
supplierA_raw,A_Tank3.aasx,Tank,http://generated.local/aas/A/Tank/3/b92da22b21df306f,http://generated.local/asset/A/Tank/3/e1e3db63ef7ddc76,MaxOperatingPressure,0173-1#02-ABC510#003,211.976,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_Tank3.aasx,Tank,http://generated.local/aas/A/Tank/3/b92da22b21df306f,http://generated.local/asset/A/Tank/3/e1e3db63ef7ddc76,Length,0173-1#02-AAA128#009,952.444,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank3.aasx,Tank,http://generated.local/aas/A/Tank/3/b92da22b21df306f,http://generated.local/asset/A/Tank/3/e1e3db63ef7ddc76,Width,0173-1#02-AAE604#007,823.957,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank3.aasx,Tank,http://generated.local/aas/A/Tank/3/b92da22b21df306f,http://generated.local/asset/A/Tank/3/e1e3db63ef7ddc76,High,0173-1#02-AAC850#008,503.222,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank3.aasx,Tank,http://generated.local/aas/A/Tank/3/b92da22b21df306f,http://generated.local/asset/A/Tank/3/e1e3db63ef7ddc76,NetWeight,0173-1#02-AAS707#004,229.946,xs:float,kg,0173-1#05-AAA731#003,
supplierA_raw,A_Tank4.aasx,Tank,http://generated.local/aas/A/Tank/4/5ab33edf6e595ed3,http://generated.local/asset/A/Tank/4/693dffbc6c6fa611,NominalVolume,0173-1#02-AAR733#005,235.217,xs:float,L,0173-1#05-AAA179#003,
supplierA_raw,A_Tank4.aasx,Tank,http://generated.local/aas/A/Tank/4/5ab33edf6e595ed3,http://generated.local/asset/A/Tank/4/693dffbc6c6fa611,MaxOperatingPressure,0173-1#02-ABC510#003,288.475,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_Tank4.aasx,Tank,http://generated.local/aas/A/Tank/4/5ab33edf6e595ed3,http://generated.local/asset/A/Tank/4/693dffbc6c6fa611,Length,0173-1#02-AAA128#009,969.982,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank4.aasx,Tank,http://generated.local/aas/A/Tank/4/5ab33edf6e595ed3,http://generated.local/asset/A/Tank/4/693dffbc6c6fa611,Width,0173-1#02-AAE604#007,978.867,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank4.aasx,Tank,http://generated.local/aas/A/Tank/4/5ab33edf6e595ed3,http://generated.local/asset/A/Tank/4/693dffbc6c6fa611,High,0173-1#02-AAC850#008,486.78,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank4.aasx,Tank,http://generated.local/aas/A/Tank/4/5ab33edf6e595ed3,http://generated.local/asset/A/Tank/4/693dffbc6c6fa611,NetWeight,0173-1#02-AAS707#004,424.623,xs:float,kg,0173-1#05-AAA731#003,
supplierA_raw,A_Tank5.aasx,Tank,http://generated.local/aas/A/Tank/5/ccf3a17156dc8907,http://generated.local/asset/A/Tank/5/1bf90e27dc96925e,NominalVolume,0173-1#02-AAR733#005,301.144,xs:float,L,0173-1#05-AAA179#003,
supplierA_raw,A_Tank5.aasx,Tank,http://generated.local/aas/A/Tank/5/ccf3a17156dc8907,http://generated.local/asset/A/Tank/5/1bf90e27dc96925e,MaxOperatingPressure,0173-1#02-ABC510#003,328.315,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_Tank5.aasx,Tank,http://generated.local/aas/A/Tank/5/ccf3a17156dc8907,http://generated.local/asset/A/Tank/5/1bf90e27dc96925e,Length,0173-1#02-AAA128#009,947.8,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank5.aasx,Tank,http://generated.local/aas/A/Tank/5/ccf3a17156dc8907,http://generated.local/asset/A/Tank/5/1bf90e27dc96925e,Width,0173-1#02-AAE604#007,723.7,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank5.aasx,Tank,http://generated.local/aas/A/Tank/5/ccf3a17156dc8907,http://generated.local/asset/A/Tank/5/1bf90e27dc96925e,High,0173-1#02-AAC850#008,637.232,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank5.aasx,Tank,http://generated.local/aas/A/Tank/5/ccf3a17156dc8907,http://generated.local/asset/A/Tank/5/1bf90e27dc96925e,NetWeight,0173-1#02-AAS707#004,451.599,xs:float,kg,0173-1#05-AAA731#003,
supplierA_raw,A_Tank6.aasx,Tank,http://generated.local/aas/A/Tank/6/134c6c92ec5b227c,http://generated.local/asset/A/Tank/6/ceda8bbb71710434,NominalVolume,0173-1#02-AAR733#005,457.816,xs:float,L,0173-1#05-AAA179#003,
supplierA_raw,A_Tank6.aasx,Tank,http://generated.local/aas/A/Tank/6/134c6c92ec5b227c,http://generated.local/asset/A/Tank/6/ceda8bbb71710434,MaxOperatingPressure,0173-1#02-ABC510#003,353.523,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_Tank6.aasx,Tank,http://generated.local/aas/A/Tank/6/134c6c92ec5b227c,http://generated.local/asset/A/Tank/6/ceda8bbb71710434,Length,0173-1#02-AAA128#009,875.085,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank6.aasx,Tank,http://generated.local/aas/A/Tank/6/134c6c92ec5b227c,http://generated.local/asset/A/Tank/6/ceda8bbb71710434,Width,0173-1#02-AAE604#007,1200,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank6.aasx,Tank,http://generated.local/aas/A/Tank/6/134c6c92ec5b227c,http://generated.local/asset/A/Tank/6/ceda8bbb71710434,High,0173-1#02-AAC850#008,1119.41,xs:float,mm,0173-1#05-AAA480#003,
supplierA_raw,A_Tank6.aasx,Tank,http://generated.local/aas/A/Tank/6/134c6c92ec5b227c,http://generated.local/asset/A/Tank/6/ceda8bbb71710434,NetWeight,0173-1#02-AAS707#004,1345.06,xs:float,kg,0173-1#05-AAA731#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,SpecifiedMaximumTotalFlowRate,0173-1#02-AAZ826#003,30,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,SpecifiedMaximumOutletPressure,0173-1#02-ABC510#003,2.5,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,NominalFlowRate,0173-1#02-ABC551#003,20,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,MaximumSetFlowRate,0173-1#02-ABC558#003,25,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,OutletPressure,0173-1#02-AAZ809#003,,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,SetPressure,0173-1#02-AAZ819#003,,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,NominalOutletPressure,0173-1#02-ABC511#003,2.2,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,HydraulicPower,0173-1#02-AAZ827#003,1.5,xs:float,kw,0173-1#05-AAA756#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,NominalSpeedOfTheDrive,0173-1#02-AAC881#008,,xs:float,1/min,0173-1#05-AAA650#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,SpecifiedMaximumHydraulicPower,0173-1#02-ABC686#003,,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump1.aasx,VariablePump,https://example.com/ids/aas/4304_0192_2152_5903,https://example.com/ids/asset/0504_0192_2152_0258,SpecifiedMaximumMechanicalPower,0173-1#02-ABC709#003,,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,SpecifiedMaximumTotalFlowRate,0173-1#02-AAZ826#003,100.915,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,SpecifiedMaximumOutletPressure,0173-1#02-ABC510#003,201.8,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,NominalFlowRate,0173-1#02-ABC551#003,82.926,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,MaximumSetFlowRate,0173-1#02-ABC558#003,108.812,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,OutletPressure,0173-1#02-AAZ809#003,142.698,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,SetPressure,0173-1#02-AAZ819#003,197.508,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,NominalOutletPressure,0173-1#02-ABC511#003,154.5,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,HydraulicPower,0173-1#02-AAZ827#003,35.5,xs:float,kw,0173-1#05-AAA756#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,NominalSpeedOfTheDrive,0173-1#02-AAC881#008,1101.9,xs:float,1/min,0173-1#05-AAA650#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,SpecifiedMaximumHydraulicPower,0173-1#02-ABC686#003,37.4325,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump2.aasx,VariablePump,http://generated.local/aas/A/VariablePump/2/c0e9ab30ed2662e9,http://generated.local/asset/A/VariablePump/2/3c835dc0d9441fa5,SpecifiedMaximumMechanicalPower,0173-1#02-ABC709#003,49.5891,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,SpecifiedMaximumTotalFlowRate,0173-1#02-AAZ826#003,245.876,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,SpecifiedMaximumOutletPressure,0173-1#02-ABC510#003,198.4,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,NominalFlowRate,0173-1#02-ABC551#003,151.917,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,MaximumSetFlowRate,0173-1#02-ABC558#003,263.204,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,OutletPressure,0173-1#02-AAZ809#003,175.357,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,SetPressure,0173-1#02-AAZ819#003,186.558,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,NominalOutletPressure,0173-1#02-ABC511#003,144.9,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,HydraulicPower,0173-1#02-AAZ827#003,55.4,xs:float,kw,0173-1#05-AAA756#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,NominalSpeedOfTheDrive,0173-1#02-AAC881#008,1513.12,xs:float,1/min,0173-1#05-AAA650#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,SpecifiedMaximumHydraulicPower,0173-1#02-ABC686#003,84.3715,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump3.aasx,VariablePump,http://generated.local/aas/A/VariablePump/3/c88a618efed4057d,http://generated.local/asset/A/VariablePump/3/a97065e18e46d534,SpecifiedMaximumMechanicalPower,0173-1#02-ABC709#003,56.0996,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,SpecifiedMaximumTotalFlowRate,0173-1#02-AAZ826#003,358.416,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,SpecifiedMaximumOutletPressure,0173-1#02-ABC510#003,285.5,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,NominalFlowRate,0173-1#02-ABC551#003,213.397,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,MaximumSetFlowRate,0173-1#02-ABC558#003,308.742,xs:float,L/min,0173-1#05-AAA356#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,OutletPressure,0173-1#02-AAZ809#003,266.433,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,SetPressure,0173-1#02-AAZ819#003,261.836,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,NominalOutletPressure,0173-1#02-ABC511#003,244.7,xs:float,Bar,0173-1#05-AAA044#002,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,HydraulicPower,0173-1#02-AAZ827#003,97,xs:float,kw,0173-1#05-AAA756#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,NominalSpeedOfTheDrive,0173-1#02-AAC881#008,2033.3,xs:float,1/min,0173-1#05-AAA650#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,SpecifiedMaximumHydraulicPower,0173-1#02-ABC686#003,141.434,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump4.aasx,VariablePump,http://generated.local/aas/A/VariablePump/4/d9f195d014822f53,http://generated.local/asset/A/VariablePump/4/118a9d292f923996,SpecifiedMaximumMechanicalPower,0173-1#02-ABC709#003,174.821,xs:float,W,0173-1#05-AAA282#003,
supplierA_raw,A_VariablePump5.aasx,VariablePump,http://generated.local/aas/A/VariablePump/5/ab73295b344a54b8,http://generated.local/asset/A/VariablePump/5/506e5a9ab758588d,SpecifiedMaximumTotalFlowRate,0173-1#02-AAZ826#003,299.899,xs:float,L/min,0173-1#05-AAA356#003,
